Title,Transcription,Sentiment,Sentiment_Label,Model_Sentiment,Sentiment_Polarity
An Drochshaol - An Ghorta · Árd Mhór · The Schools' Collection | dúchas.ie,drocshaoghalan ghortado bhí ghorta san áit seo san mblian fuair leor daoine bás tháinig dubcán fataí fataí bhíodh gcoinneál beo tám sin chaoi mbíod dul amac sliabh marbhú girrfhidthe coiníní nithe ocras teigheadh cuid eile acú amac bfarraige mharbhídís iasg chaitheadhar tamall beo gcuma sin nuair bhí gléasaí iasgac bhí aca caitthe rabhadar indon cheann eile cheannach bhíodh daoine dul hoileáin ite uibeaca néan bhí leor daoine iarraidh imhtheact tír raibh bhád acú imtheact tír bhí leor aca fághail bháis greim nithe aca daoine raibh neart airgid féin aca beatha bhíodar fághail bháis drocthinneas bhí measg fuair leor daoine bocta bás gac áit bhíod daoine fághail báis gcuid leabthaca aoinne líontighe indon éirige bhíod sean ndaoine dúnad ndóirse faitchíos orra nuair thiocfadh ocras orra nac mbeadh siadh indon doras dhúnadh,-5.0,0,0,-3.708724636899566
An Drochshaol - An Ghorta · Árd Mhór · The Schools' Collection | dúchas.ie,bhí górta mór néirinn fádo fuair cuid mór daoine bás ocras nuair chuireadar fátai san earrac nuair thosuig fás táinig dubh orta fás móran aca meid dfás féin lobh isthig tighthe orta annsin raibh fataí acu nagaid céadh bliana eile fuair bás ocras annsin raibh biadh nithe acu tam sin acht fataí fuair leór acu bás amhuigh bfairrge iasgacht doibh féin bíod mná páiste imeacht timcheall gcladhac solathar biadh daoine raibh raoint airgid acu bíod ceannacht min buidhe deanamh arán anois aris thagad mná isteacht teac amháin taghadh beagáin cóirce leo dheaneadh arán coirce bíodh cóirce acu gcomnuidh haghaid sin cé raibh fhágail bás ócras níd nithe acu choinnuigh meid fataí dfán slan chur aris earrac minic bíod daoine biadh nithe acu feád seachtaine ac obair géar féad am bailú airgid cun biadh ceannacht doibh feín minic nac raibh biadh fhágail acu ceannacht feín annsin feobhfad bás dteánnta beith fágail bás ocras táinig droctineas órta raib nan obhair,-5.0,0,0,-3.447076727455307
An Drochshaol - An Ghorta · Árd Mhór · Bailiúchán na Scol | dúchas.ie,bhí gorta tír seó fadó fuair leor daoine bas ocras rud cionnuigh dubhacan tháinig fataí raibh fatá slán fághail áit bhí fad lobhfa sin uair mbíodh daoine scriobhadh bocste fataí breata sin fataí ráibh lobhfa fad bhí fear mbaile seo ags bhí cupla acra talamh fataí curta aige ráibh fatá amháin slan garaí bhain caith claidhe ceap ráibh maith ionnta bhíodh cor duine teacht bhíodh tabhairt leo bhíodh baint croiceann díobh bhí slán taobh instigh bhí daoine cur fataí ngar fairrge bhí fataí maite slán acú bhí leor daoine ráibh fataí bith acú bas ocras táinigh tinnis orra annsin bhí tógal chéile fuair leor daoine bas tháinig fiabras orra bhí fághail báis gclotacaí gotach duine bith ngar dóibh fáithcios dtoigheadh tinneas tá,-3.0,0,0,-2.0825781057160553
An Drochshaol - An Ghorta · Árd Mhór · The Schools' Collection | dúchas.ie,leor áiteaca tart annseo cailleadh daoine ann tá ráidhte ndeaca sios frigh talamh dearna duine poll dóibh fan blas gcorp cionn talamha tá háiteaca sin tsidheamhail bhí fear áit seo bhí ancruaidh daoine bocta dtaghadh bacac siubhail tart niarradh greim nithe air sgaoileadh gadhar ionnta nuair tháinig gorta raibh tada nithe aige ráibh truaige nduine gearr cailleadh ráibh nan nduine dul ngar mbaladh bhí uaidh cáith duine éicint sios bpoll dfán annsin feadfad nduine dul áit ráibh cotram lae cailleadh bíodh clocaí gcáitheamh leo níl se acht fice bliain stop caitheamh gcloc,-5.0,0,0,-2.7064673299804713
An Drochshaol · An Clochar i gCárna · The Schools' Collection | dúchas.ie,linn drochshaoghail mbliain cailleadh leor daoine cheanntar tá leor díobh curtha sléibhte garrantaí iomdha áit cheanntar bhfuil daoine curtha ann tá áit ruisín manach dtugtar caorán air áit mhór eadh sin tá daoine curtha cailleadh drochshaoghal fadó daoine bhfuigheadh bás chuirtí roilig bith corrdhuine amhlaidh chuirtí connradh ortha chur garrantaí amanta eile chuirtí connradh bith ortha gheall raibh luach gclár daoine drochshaoghal cailleadh daoinenuair loit fataí raibh bhaidh aca nithe raibh indan plúr cheannachbhí bliain eile ann dtugtar nineteen tae dubh fáth dtugtar bhliain sin air raibh bhainne beithidhigh nuair raibh féar ann chaitheadh daoine tae dubh ól shoin amach tugtar nineteen tae dubh air ionad bhainne chuireadh daoine minchoirce tríd tae minchoirce bhruith annsin chur tríd tae nuair bhí fataí fás tháinig dubh ortha nuair bhíodh poill lobhadh bhíodh daoine iarraidh fataí choinneáil haghaidh chéad bhliain eile béigin dóibh chur isteach tighthe nuair theip fataí béigin mhuinntir háite imtheacht háiteacha eile,-1.0,0,0,-2.903874000287915
Scéal · Leitre · The Schools' Collection | dúchas.ie,lá fuar geimhridh bhí buachaill dul sgoil chéile bhí loch beag aice sgoile nuair shroicheadar loch thugadar deara raibh leacoidhre air shíleadar mbéadh am acu dul isteach sleamhnú ceann tamaill dfhágadar gcuid leabhar bhruach locha chuaidh sleamhnú ndícheall déirigh leo maith feadh bhfad dul anonn anall suas anuas loch tamaill tháinig buachaillí eile bealach sin chuaidh sleamhnú leosan acusan bhí spórt sleamhnú tuitim déanamh cleasannaní raibh bhfad sleamhnú,5.0,2,0,-4.013870452308439
Ceapadóireacht - An Drochshaol · Leithrinn · Bailiúchán na Scol | dúchas.ie,bhí droch saoghal gceanntar seo fadó sgap daoine luigh trom ortha bhí leor bailte gceantar fadó bhfuil ann anois fuair daoine bailte sin bás ocras chaitheadh amach mbóthar rabhadar inann cíos fhághail tighearna talmhan raibh cúpla acra talmhan feirmeórdinnis,-3.0,0,0,-3.0252776114403446
Ceapadóireacht - An Drochshaol · Leithrinn · The Schools' Collection | dúchas.ie,bhí droch saoghal néireann fadó sgaip daone luigh trom ortha bhí leór bailte gceanntar fadó bhfuil ann indiú fuair daoineleas ocras bailte sindinnis mathair dom raibh bailte gcastletoun tseanaimsear dubhairt bhfaca féin acht chuala sheanathair rádh,-1.0,0,0,-3.9895020459018573
Ceapadóireacht - An Drochshaol · Leithrinn · Bailiúchán na Scol | dúchas.ie,gcomhnuidhe teach sin fadó bhíodar bhocht nuair bhris gortach amach chaith tighearna talmhan amach mbóthar raibh inann cíos fhághail chuaidh fear bhean isteach dtigh mbocht fuaireadar bás annsin chuaidh gclann sáile fuaireadar bás mbealach tá eolas agam áit raibh ngarrdha,-5.0,0,0,-4.730077426010206
Ceapadóireacht - An Drochshaol · Leithrinn · The Schools' Collection | dúchas.ie,bhí droch saoghal daoinibh gceanntar seo san am fadó tháinig gorta sgairp iadluigh trom orra gceanntar seo bhí bailte ann uair seo bhfuil ann indiú fuair chuid aca bás ocras chaitheadh chuid eile aca amach mbóthar rabhadar inann chíos fhághail tighearnaí talmhan bhain talamh díobh chaith amach,-5.0,0,0,-4.731661000098194
Am an Ghorta · Lisín na hEilte (Cailíní) · The Schools' Collection | dúchas.ie,nuair bí gorta mór ann san mblian bí daoine bocht nuiar bain daoine prataí beagáin bí aca rinne poll mór faoí coca fhéar cuir prataí síos ann bí ocras mór sin daoine raibh dul thart hoidceannta goid bprataí ithe cabáiste ngarrda raibh plúr fágail annseo annseo tam sin cualaid ssean athair rá dtrígead star dcuarm sribal cun cúpla punt punt plúr fágail rinne mná cacaí annsin mír corce prataí meascurce céile fúair scéal seo miceál dólán aois bliadhna,-5.0,0,0,-1.885783654564329
An Drochshaol · Árd Aoibhinn · The Schools' Collection | dúchas.ie,níl duine beó fós chuimnigheas ndrochshaoghal acht chuala sgéalta tháinig dubh prátaibh mbliadhain fuair lán daoine bás ocras bhfuachtní raibh rud bith nithe daoine rith droichshaoghail dtéigheadh fear amach baint faití maidin bheadh lán bhuicéad aige thráthnóna bhí fataí dona sin raibh rud bith nithe daoine minchoirce neanntóga mbeadh minchoirce duine bith thiubhradh rud bith bhí dteach daoine minchoirce fhághaildo thiubhradh bráithlínéadhaigh túbháile dos daoine bhí marbhú minán á nithe chuir daoine bárraí bith bhliadhain sin bhí ródheireannaigh bhí daoine ithe uisgeféir cupóg má bhí féin fuair lán aca bás chuala daoine cainnt fear bhí obair fhear eile rith,-5.0,0,0,-2.007610208601756
Aiste - An Drochshaol · Árd Aoibhinn · The Schools' Collection | dúchas.ie,bhí drochshaoghal ann tuairim bhliadhain shoin linn haimsire sin bhí daoine gcruadhchás bhí fághail bháis ocras anró raibh bhiadh aca nithe acht fataí féin choinneál beó nuair mheath fataí bhí fághail bháis sluaightibhdubhairt sheanathair raibh corpanna caithte ngach áitar bpoinnte boise nuair bhí galar ann tháinig gorta bhíodh fághail bháis istigh tighthe portaigh claidhe sráideanna bpáirceanna dtighthe mbochtdo cailleadh mhilliún duine tam sin gorta galarnuair mheath fataí bhí barraí eile fheabhas acht béigean barraí dhíol chíos díoc cuireadh daoine san am sin bpollanna portaigh gcárnáin lochanna nuair bhí drochshaoghal thart tháinig daoine chuir daoine bhí curtha sin roilig,-5.0,0,0,-2.1162637850306374
Scéal · Creag Mór (Naomh Pádraig) · The Schools' Collection | dúchas.ie,tamall fada shoin bhí fear ann darbh ainm máirtín mac bháird diobaire béad fear sin bhí madra mór donn aige ‘ prionnsa ’ tainm bhí madra seo bíodh píobaire gcomhnaidhe rádh raibh leithead fágaill eirinn fad tráthnóna amháin bhí seinim ceoil dreach feilme thosaigh cur sneachta trom bhí cur sneachta trom bhí dheireannach nuair d ’ aimsigh dreach oidhce sin bhí sneachta trom dtalamh fén am seo bhí píobaire bocht préachta bhfuacht deire thuirt lagair fad,-5.0,0,0,-1.718719587546489
An Drochshaol · Cúl Árann (Clochar) · The Schools' Collection | dúchas.ie,ta sgeal ann gheall ceann aca bhi sagart ann fado bhi se fein fear eile iarraidh uaig fhaghail doibh fein fuair fear uaig dubhairt sagairt mbeadh dhruidhe chailte comhair uaige maidin,2.0,2,0,-1.5749018504971697
An Drochshaol · Cúl Árann (Clochar) · The Schools' Collection | dúchas.ie,droch aimsear fadó bhí saoghal cruaidh daoine tháinig gorta mbhliadhain tháinigh míádh eile dhiaidhbhí aimsear holc tám sín raibh fághail bhais boithribh ocras bí fear speisealta amach o theach mbocht tuaim tabhairt isteach bí bheirth curtha dtuaim sin fear,-5.0,0,0,-1.5528890954158636
An Drochshaol · Cúl Árann (Clochar) · The Schools' Collection | dúchas.ie,bhí saoghal anchruaidh daoine fadó bhí droch bhail rud bhí fataí rudh caillte raibh gas fataí san tír bhí daoine méid eorna no cruithneacht bhí acu dhíol cíos íochbhí leór daoine tighthe san gceanntar seo roimg am sin acht níl acht tríomhadh cuid sin ann anois bhí fathaí pollaibh caillte cómh maith fátaí bí curthasa deireadh chaoí,-1.0,0,0,-2.4602757116781104
An Drochshaol · Cúl Árann (Clochar) · The Schools' Collection | dúchas.ie,bhí daoine síol fataí shábhailt bhailighead ubhla bhfataí tugtar orra sin fataí bheaha bána afhásann fátaí móra chur isteach téad déan ta thiúghe fhágaint annsin feadh geimhreadh,1.0,2,0,-1.3028590466458918
An Drochshaol · Cúl Árann (Clochar) · Bailiúchán na Scol | dúchas.ie,chaoi tháinig gorta daoine bhliadain ghorta dhfás fátaí han maith féidir leo iadh ithe chaith siadh amach páirceanna lobhadar nuair chuireadh fáthaí bhliadhain dhiaidh sin tháinig dhubh orra nuair dfhás siadh suasin iomairí chuir siadh fataí nuair thainig dubh fathaí raibh biod bhiadh aca fhuair timcheall céadh daoine bás,-3.0,0,0,-2.9727199658810126
An Drochshaol · Eanach (An Mhainistir) · The Schools' Collection | dúchas.ie,bhí droch saoghal ann blianta bhí gantanas biadh tír san am sin tháinig dúbhachán fataí lobh thuit trom gcheanntar seo deirtear raibh fataí chómh fairsing blian ghorta mór chaith daoine gclaidhe lobh ortha déirtear freisin gurbh sin fáth tháinig ghortabhí bhfad níos mó daoine san áit seo droch saoghal atá ann anois lobh fataí puill féidir ndaoine ithe raibh fataí chur hághaidh blíadhán bhí teacht bhí droch boladh ngach áit bhí teacht fataí bhí lobhthafuair daoine bás mílte ocras fiabhras raibh nithe acú acht aráin min coirce rudaí sin deirtear ith cuid aca féarchábhruidh daoine saidhbhre muinntir bhaile daoine bochta thugadar airgead dóibh biadh cheannach,-3.0,0,0,-3.3536070335318886
An Drochshaol · Corr an Droma · The Schools' Collection | dúchas.ie,luigh drochshaoghal han trom gceanntar seo san am fadó bhí níos mó daoine ann san uair sin atá anois nuair bhí fataí fás tháinig dubh ortha lobhadar puill freisin raibh nithe daoine san uair sin “ stirabout ” mín bhuidhe fataí seo cuid sort fataí bhí aca san am fadó “ blackbulls ” “ protestants ” déanadh iomairí dtosach sgaipeadh síol ortha annsin raibh,5.0,2,0,-1.2134145811098902
An Drochshaol · Corr an Droma · The Schools' Collection | dúchas.ie,mbliadhain mhíle gcéad dachad tháinic droch saoghal tír seo tháinic dubhchán fataí fhás cuid aca méid dfhás tháinic dubh orra freisin raibh lé nithe daoine bhliadhain sin mín buidhe bhí min buidhe andaor raibh daoine bochta ann cheannach bhí séan chruadh daoine mharachtáíl chor bith bhfuigheadh fear oibre scilling ló tá ráidhte nár cailleadh mórán daoine annseo san am sin bhí saoghal chruaidh aca bhliadhain dhiaidh sin fuair government sasana fataí,5.0,2,0,-4.418826650069361
An Drochshaol · Corr an Droma · The Schools' Collection | dúchas.ie,tuairim bliadhna míle gcéad dachad mhíle gcéad dachad tháinig gorta mór bhí barraí holc tháinic duibheacháin pataí bhí barraí eile dona freisin raibh bíadh nithe daoine fuair lán aca bás thaobh bhóthair ocras ta níos mó daoine gcómhnaidhe annseo anois bhí nuair tháinig gorta mór bhí saoghal cruadh daoine fághail biadh dóibh féin acht sin,-5.0,0,0,-3.4795000125959783
An Drochshaol · Corr an Droma · The Schools' Collection | dúchas.ie,luigh droch shaogal trom san gceanntar seo bhí bhfad níos mó daoine gcómhnuidhe ann atá anois nuair bhí fataí fás táinig dubh ortha méid lobhadar hiomairí lobhadar puill tighthibh raibh beagán síl aca hagaigh blian eile fear bith déirigh shábháilt dfhás mhaith bhí fear amháin raibh fataí bith aige cruinnigh baclogaí sáith,4.0,2,0,-1.0099254870439585
An Drochshaol a Bhí Amuigh Fadó · Rathún (Clochar) · The Schools' Collection | dúchas.ie,cáit ioláin aois bl baile cláir rang fuaireas sgéal seo mícheál mac cuimíncinnuisgebaile cláiran droch saoghal bhí amuigh fadócúpla blian shoin chuala sean fhear rádh raibh hathair amuigh mblian raibh ghorta amuighdubhairt raibh daoine fághailt bháis ucras raibh rud bith nithe acu coirce cruithneacht raibh abaidh féidir feilméaraí rud bith chur bhí ithte acu nuair bheith ós cionn talamhbhí feilméaraí saidhbhir bhí sgioból mór mincoirce cruinnigh suas aige bhí daoine dul thart iarraidh gráinne mincoirce ainm dégach lá bhí daoine caillte thaobh bhóthair áit déanann daoine poll dóibh cuirtear ceathar coirp poll raibh déanamh uaigh san am sin atá déanamh indiunuair bhí ghorta thart tháinig tinneas mór bhí beagnach,-5.0,0,0,-2.632923606410769
"An Drochshaol · Naomh Nioclás, An Cladach (Buachaillí) · The Schools' Collection | dúchas.ie",bhí gorta ann bhuail anchom trom mbaile seo chomhasail len mbailte eile inéirinn bhí níos mó daoine gcomhnaidhe ann uair sin tá anois badh drochuair tháinig dubh prátaí bhíodar fás maith fhios daoine raibh dubh teacht ortha hobann sin raibh síol aca chur idtalamh haithbhlianaroimhe seo raibh daoine niththe acht prátaí san maidin san oidhche dóladh bainne leo bhí ortha bheith sásta sin nuair bhí gorta ann bhí ortha planndaí niththe chabhruigh riagltas leo nuair bhí am dona aca chuala uair amháin athair chuireadar fir obair conndae gaillimhe cánál dhéanamh loch chorribh loc measc thugadh lán airgid daoine mbaile seo dtuaith airgead cheap riaghaltas bhíodh uatha acht bad biadh bhí,2.0,2,0,-4.944602553114125
Béaloideas · Scoil Níoclás (Cailíní) · The Schools' Collection | dúchas.ie,gcladach fadó bhí ríogh bainríoghan gchómhnaidhe chuala seanbhean cainnt lá amháin raibh ór fághail gcladach áit bhfuil fághail gceann láimhrighenuair bhí cromail teacht isteach tráigh cuir daoine tór áit sin shiolruith muinntir chladaigh spáinnigh gheall sin bíonn fáinne speisialta acú tainm atá bfáinne sin croidhe lámh tá dealbh teampall naomh muire chuir daoine dealbh sin fresin talam nuiar bhí cromail teacht isteach,-2.0,0,0,-3.808753887345681
An Drochshaol · Garán · The Schools' Collection | dúchas.ie,san mbliadhain míle gcéad ceathracha cuig tháinig dubh fataí dfhág sin ocras daoine acht raibh ródhona loiteadh barra léir shíl daoine annsin mbeadh barraí níos fearr bhliadhain dhiaidh sin acht mheath barraí léir ortha raibh gcomhair annsin acht ghorta bhíodh fágháil bháis thaobh bhóthair tháinic galar ortha freisin raibh rud bith nithe aca acht féar neanntóga cuirtí daoine bhi caillte chor bith raibh daoine sáthac láidir chur chuaidh lán daoine hameiriocá acht cailleadh lán aca caitheadh isteach san bfairrge chuaidh lán daoine tighthe mbocht acht raibh áit doibh léir ionnta bhliadhain dhiaidh sin bhí feabhas mór barraí bhí biadh flúirseach aca bhfuair mórán daoine bás ocras mbliadhain ghorta dfhás chruithneacht maith acht béigin daoine chruithneacht dhíol tairgead thabhairt tighearna talmhan raibh chruithneacht fágtha aca nithe muna mbeadh tairgead aca tabhairt tighearna,-5.0,0,0,-3.9788626695109213
Na Fataí Dubha · Craughwell (Girls) · The Schools' Collection | dúchas.ie,míle slán fataí bána súac áit bheith aice leoba failighe sonnant íad teact láireacagus íad gáire linn cheann bhórdba cabhair banaltra íád donfear gárlachdon lag láidir og chríonact fágim ghocarnac adhbharmangar lobh prataí poc sion iiba gairid am glíomháin act se dhiobáil íad imteact uainba mhaith chuidheact túdar rinncebhíodh spórt séimre againn aice leomíle bhlíadhain gceann ceadaibh da ficid bréag ceannó habarlann slánuightheoir gcolainn daoinego dtáinig leinsgrí fhataí domhainiiisin datha fhág adhbharbeidh caoine tract gcaitean tsaoghalníor tháinic eirise bhféadh chailigheactis gantann aipa bhíadhis iomdha duine bocht bharr sgéal seonach bhfuil bhéile aige ceann lógan buadail cnoc aige thúrac braon,5.0,2,0,-3.250659563877772
An Drochshaol · Crois Bhóthar · The Schools' Collection | dúchas.ie,fuair teolas seo sheanmháthair máire lobháin atá cómhnuidhe gcluain caoilbhigh mile taobh o thuaidh dhe bhaile mor thuama máthair chúala seosan drochshaoghal dfhág daoine seo leanas gcuid talmhan tighthetomás seán máille bhí gcléirigh sagairt gcill bheinín gcill conla chomhnuigh áit eicint taobh bhóthair mhóir aice teach ui labhraigh gcill bheinín dimthigh caitte pilib maria little maire bheagan bhlian sin dinnis sagart daoine fataí chur dubhairt bfásfad chuir athair sheanmháthar sin féin bhi fataí bhain san bhfóghmhar uaire cómh mór bhí uair bith roimhe sin bhí ortha fataí chur isteach stáca coirce,4.0,2,0,-2.153764999829844
An Drochshaol · Crois Bhóthar · The Schools' Collection | dúchas.ie,dinnis bean uí mhaoldhomhnuigh seanchas seo dom tá comhnuidhe gcluain gclasa míle taobh thiarthuaidh thuaim tá bliadhna daoisthe famine was the year of because the potatoes failed the previous year some of the people had enough potatoes to them for two years the people had to eat nettles and other kinds of weeds that grew the grass they got the black cholera from the bad food they had most of the young people were working the workhouse tuamthere was hospital long ago where the dalys are living now ballygaddy near the tuam sugar factory and the people were getting sick the workhouse they were brought out to the hospital big van only few were ever,-1.0,0,0,-4.9140899915780745
Ag Tóraíocht Mhicilín Rua · Ceathrú na Laithighe (Brownsgrove) · The Schools' Collection | dúchas.ie,bliadhanta shoin bhí bean mac gcomhnuidhe mbotháinín beag chuimhais phortaigh knockatee míle no sin dhúnmhór nóirín dalla tugtaoi uirthi bhí dall raibh ann rud fheiceál micilín ruadh tugtaoi mac bhí cloigeann ruadh air féiner calma bheadh micilín ruadh bhíodh síorraidhe déanamhluigheacháin blacantans bheith teacht isteach san mbaile thóir mhicilín ruaidhe lámhadhbhíodh nóirín dall ciaptha cráidhte blacantans buaileadhisteach chuici cur traicín beag chéile cur ceisteanna uirthi dtaobh micilín raibh mbaile aréir ca bhfuil anois sin raibh fhios éinne cá mbíodh micilín bhfolach bhí ráidhte raibh uachais aige gcoill mhic aodha sliabh baile taobh thuaidh knockatee acht bíodh bíodh cinnte bhfuair fásgadh blacantans dtíghthe áirithe fen dtuaith minicoidhche amháin nuair bhí micilín ruadh mbaile chuala torann ghluaisteáin mhóir bhíodh blacantans fágadh dún mór dimthigh féin nóirín dall amach doras iadhta,-3.0,0,0,-4.491934148304081
