Title,Transcription,Sentiment
The Bad Times · Naomh Seosamh (Buachaillí) · The Schools' Collection | dúchas.ie,lot people living time famine nowthe blight came potato people dying hunger fever roadit known kind seed people plant whether scattered broadcastthe people started go america could live irelandnobody know eating potato failed,-0.2263
The Bad Times · Baile an Doire · The Schools' Collection | dúchas.ie,bad time ireland long ago ninety year ago blight came potato people dying hunger sowed next year grow kind bit potato got sowed next year finest potato ever grewthere twice many people ireland long ago people poor time much land used sow potato blight came nothing eat diedthey used leave house go around place place looking something eata man bringing wife workhouse one time met father duggan parish priest cummer gave little food road next day man came told heard woman deadi think could dead yet go quickly fear would bury alive said father duggan man time prevent burial brought home father duggan said woman bathe hot water woman poor woman recovered attended father duggans,-0.9231
The Famine of 1847 · Baile an Doire · The Schools' Collection | dúchas.ie,great famine occurred year blight came potato crop ruined people irish people depended mostly cropthere nothing left people starvation people left home wandered country people began eat grass like wild animal hungerysickness began follow people dying thousand time make coffin dying fast even burying died would wayonce doctor ordered man buried said dead man put coffin saiddo bury dead yetyour liar doctor know bestand man buried alive,-0.886
The Famine · Cathair Loisgreáin (C) · The Schools' Collection | dúchas.ie,famine time many man killed sheep waited beside heard came sake put prison something eat used go dig soil certain weed used call curallán taste something like parsnip hundred people buried straw mat instead coffin buried lisheens,-0.6369
The Famine · Cathair Loisgreáin (C) · The Schools' Collection | dúchas.ie,know one field village live used grow weed dleiscán dug people sucking weed keep alivea man named ned lonnelly died street head resting stone froth mouth many others whose coffin mat straw others certified doctor dead ordered burned immediately dead stallbecause failure potato clergy ordered people sow anymore rather waste much seed notwithstanding people shook small potatoe seed like corn seed never known since since better potato year,-0.936
The Famine · Cathair Loisgreáin (C) · The Schools' Collection | dúchas.ie,great famine country seed sown failed following year seed sow great grandfather walked seven eight mile working deepening canal getting midnight clock sometimes fell asleep work finished evening working fourpence day,0.7096
The Famine · Cathair Loisgreáin (C) · The Schools' Collection | dúchas.ie,great famine country seed sown failed following year seed sow great grandfather walked seven eight mile working deepening canal getting midnight clock sometimes fell asleep work finished evening working fourpence day,0.7096
The Famine · Clochar na Trocaire · The Schools' Collection | dúchas.ie,famine severe around tuamthe workhouse full dead dying bodyes people lay dead roadside fever starvationthe blight came potato middle growththey got seed england famine people eat grass raw turnip drink butter milk nothing elseno one helped left alone die starvationthere fever came unburied bodiesthere scarcity crop well,-0.9432
An Drochshaol · Clochar na Trocaire · Bailiúchán na Scol | dúchas.ie,irish died starvation time men working fourpence day landlordsthere road called new line made barna dunmore chairty fund nobody ownes itthat road made people could get yellow meal india england english government gave people worked fourpence day chairty fund,-0.5574
Famine Times · Cill Iubhair · The Schools' Collection | dúchas.ie,famine jamesthe year famine potato crop abundant plentiful people half cover frost snowthe year famine came blight came potato crop district people nothing eat people got meal government place got little help districta great number people district died ruin five house lenafin family living died famine people district went live part country food plentiful,-0.6659
Famine Times · Cill a' Lachtáin · The Schools' Collection | dúchas.ie,year ireland great famine potato rotted pit crop sowed blight destroyed people became poor leave home beg came desease starvation hundred people died affect said body found dead side road grass mouth prof nothing else eat also said coffin put two three coffin,-0.8834
Famine Times · Cill a' Lachtáin · The Schools' Collection | dúchas.ie,year ireland great famine potato rotted pit crop sowed blight destroyed people became poor leave home beg came desease starvation hundred people died affect said body found dead side road grass mouth prof nothing else eat also said coffin put two three coffin,-0.8834
Famine Times · Cill a' Lachtáin · The Schools' Collection | dúchas.ie,year famine ireland heard father lot people around locality died hunger nothing eat lot people found dead side road grass mouth people werent let get cold coffin going graveyard one evening carrying person killalaghton graveyard felt stirring coffin came gate looked turned mouth,-0.9231
Famine Times · Cill a' Lachtáin · The Schools' Collection | dúchas.ie,year famine ireland heard father lot people around locality died hunger nothing eat lot people found dead side road grass mouth people werent let get cold coffin going graveyard one evening carrying person killalaghton graveyard felt stirring coffin came gate looked turned mouth,-0.9231
The Famine · Béal Átha na Sluagh (Buachaillí) · The Schools' Collection | dúchas.ie,great many forth ireland know couple ballinasloe one mental hospital land best one know mr lombard land kilconnell road said music heard every night boy passing fairy caught forth next morning people looking found forth,0.8519
The Famine · Béal Átha na Sluagh (Buachaillí) · The Schools' Collection | dúchas.ie,faminein year sad one people ireland terrible famine rose throughout land rent land landlord managed various way get possession best part land rent paid raising crop corn sent england matter hard poor people make living landlord made sure rent paid year year crop gathered sent england sold sake landlord time ireland eight million people ireland industry give employment thing people living potato milktold bydonald carrolldunlo hill,-0.4767
The Famine · Béal Átha na Sluagh (Buachaillí) · The Schools' Collection | dúchas.ie,ninty year ago big famine ireland good amount people died account crop failing one crop failed mostly potato people starved want food oat barley wheat crop fail given landlord pay rent house people worked boat pay way accross england country people died way country lived get living people ate grass weed keep themselfs alive one man travelling dublin galway said people like rat lying side road dead eating grass thing could ate ate drank water fit drinking ate thing fit eating,-0.959
"Famine Times · Caitrín Naomhtha, Eachdhruim · The Schools' Collection | dúchas.ie",famine timesin dark known ireland hardship misery lot people hunger sickness known famine fever crop grow foreign food could got money available buy food although across channel england oversupply yet irish let dienettles grew burying ground eaten common sight day see people dying roadside handful nettle hand trace around mouth,-0.5859
"Famine Times · Caitrín Naomhtha, Eachdhruim · Bailiúchán na Scol | dúchas.ie",every body know people suffered great deal hunger hardship famine yearsin aughrim time protestant home better known soup kitchen owned miss wade catholic became protestant attended protestant service would enough soup given whole weekthe following short story relating famine time said catholic man living district didnt,-0.0258
"Famine Times · Caitrín Naomhtha, Eachdhruim · The Schools' Collection | dúchas.ie",wish turn protestantnow man wife child suffering great hunger last wife said husband must get something eat even turn protestanthe made mind change famine would set soup kitchen entered kitchen went door chapel looked joined hand looked towards heaven said good bye godeen till praties grow againwhen said word went door kitchen given plenty soup familyas whether turned catholic nobody tellmaureen manning kilcommodan,0.9022
"Famine Times · Caitrín Naomhtha, Eachdhruim · The Schools' Collection | dúchas.ie",cholera worst feverthe people used die ditch hedge roadside starvation disease fever used spread throughout people thousand died one one itthe people used work fourpence day used go long way would bring food consisted cant oaten breadthe landlord used evict people knock house able go american went rest died home feverthe crop began fail first potato people eat black bread tea like nowadaysmaureen hanrahan aughrim,-0.9531
The Norse Set · Rathún (Clochar) · The Schools' Collection | dúchas.ie,twenty three year ago shortly great war sailing vessel coming russia galway cargo timber messrs mcdonagh aran pilot took charge aran galway reached galway harbour ran vessel ashore mutton island lighthouse crew came safely ashorethe vessel heavely insured owner owner got insurance left vessel mr mcdonagh bought boat cheap picturesque road stead galway bay three year ago sold dublin foundry firm sent men scrap iron valuable used different purposesthis dublin firm exported material sheffield used making knife end history russian vessel figurehead lady nine ft length bow ship carried day namely norse set,0.8591
"Famine · Naomh Nioclás, An Cladach (Buachaillí) · The Schools' Collection | dúchas.ie",téasdáil uatha níor chríocnuigh obair san conndae seo aon uair dfhuilaingeadar go mór agus fuair na daoine bás na gcéadaibh níor chuireadh fán gcré iad acht dfhágadar annsin agus fuair daoine feabhrais astado chuireadh na daoine ón gréig biadh chuig na daoine san dtír agus fuair gach conndae biadh mar gheall ar san bhí idir san gcathair seo uair san acht níl ann anois chuaidh lán daoine go dtí americá agus tá linntíre acht anois san dtír seo bhí ann uair san acht badh é príomhthórthaí ón ghórta acht linntíre dhéanú níos bigefuair mé sgéal ó bhean uí dubhghaill na duganna,0.0
(no title) · Órán Mór (B) · The Schools' Collection | dúchas.ie,long ago man oranmore made chair name andy malone one day man came gave order make four chair man island eddy name thomas keane andy malone told would make chair would promise call day week poor want money said dead alive come said thomas day week man waiting day call evening came wet left hand four chair disaappeared andy wondering happened next day heard thomas keane coming quay clarenbridge sudden squall came upset boat drowned,-0.7579
A Story of a Tinker Woman · Cill Fhínghín · The Schools' Collection | dúchas.ie,story kilcornan housekilcornan house big building built hundred year ago redingtons people used often go galway coach drawn horsesone day went galway left maid mind house away evening heard noise coach horse foot coming towards hall door,0.0
A Story about a Hut · Cill Fhínghín · The Schools' Collection | dúchas.ie,man living roveagh named martin connolly man men village built hut ceapóg cow horse village put big storm night people got morning hut knocked horse caught martin connolly horse caught horse safe wasnt able work long time back hurt got right ruin hut still remaining,-0.6486
Famine · Baile an Doirín (C) · The Schools' Collection | dúchas.ie,big house dun guire used hospital time famine graveyard one side used bury corpsesthey used bury cross way wide trench without coffin said used bury half alive trench seen yet without closed,0.1027
Famine Times · Leac Dhearg (Lickerrig) · Bailiúchán na Scol | dúchas.ie,parish every parish ireland affected famine large number people died starvation result famine still larger number emigratedthere ruin old house dunsan many district around occupied famine yearthe year famine ireland potato good plentiful plentiful people pick potato ridge following year disease came potato known blight caused potato rot following year famineporridge used made given people two house loughrea porridge used made given ruin old house lissalondoon porridge used made,-0.8519
Famine Times · Ganntaigh (Ganty) · The Schools' Collection | dúchas.ie,great famine affected district great extent time thickly populated people small holding land poor cause famine failure potato crop people depended almost entirely potato food blackened ground rotted pit well people food starvingthe government send indian meal people used eat indian meal porridge one would get money buy protestant one,0.5106
An Drochshaol · Cill Críosta · The Schools' Collection | dúchas.ie,grandmother used often relate many story hardship distress knew much happening parish lived parish priest st michael burke grandniece house occupied patrick callanhe teacher companion childhood often saw cry bitterly could nothing help people money could spare scanty salary divided thought best help outin house lived great big griddle set masonary fire place chimney apart kitchen grate baking oaten bread alone day good ever used purpose,-0.7591
An Drochshaol · Cill Críosta · The Schools' Collection | dúchas.ie,gaol fr colman could get id left withinfr burke time failing health owing shock recieved part altar fell struck lightning saying mass one sunday boy jack white killed instantly holding pony outside chapel door,-0.9081
An Drochshaol · Cill Críosta · The Schools' Collection | dúchas.ie,even district many disastrous story heard old people heard people lived famine daysmany many hunger stricken body carried several mile across mountain interred derrybrien graveyard woman usually chief mourner distressing period even dig gravesthe chief food people oaten bread gruel consisted oat meal boiled water called porridge solid forma man way loughrea load hay found dead side bailí boreen neighbour named martin neighbour entombed shiels sandpit said mouth,-0.9601
An Drochshaol · Cill Críosta · Bailiúchán na Scol | dúchas.ie,woman house would invite taste soup luckily enough poor hungry people would delighted idea continued year existed one day parish priest namely fr ofarrell still parish priest pounced mode put end house still decendants also name catholicsmena fallonraheenloughrea,0.6249
Famine Times · Baile Meadhonach · Bailiúchán na Scol | dúchas.ie,famine timesin year famine raged ireland owing blight potatoe crop district effected co galway athenry district owing thr density population whole village wiped liiving skeleton roamed land potato decayed ground account seed following year government relief reached district people employed road making four penny day food people used famine nettle water cress turnip people still tell fire side story famine period,-0.5423
Famine Story · Baile an Leasa · Bailiúchán na Scol | dúchas.ie,potato crop failed irish awful distress people eat nettle weed people fortunate enough oatmealmy grandmother lived famine year old say people crowd followed plough fought seed turned ploughpeople dived,-0.8442
An Drochshaol · Crois Bhóthar · Bailiúchán na Scol | dúchas.ie,aunt mr naughton life castlegrove seventy year age said grandmother remembered famineher grandmother family one village crop oat would going tuam pay rent starved men nothing eat would tear bag teeth eat oat like animalthe people potato sown decayed made dish called boxtieany animal found dead eaten beggar going road mouth lip,-0.8555
An Drochshaol · Crois Bhóthar · Bailiúchán na Scol | dúchas.ie,year famine apple potato small potato grew top decayed one seed potato year government relief reached district family got small sum money help buy food oatmeal principally lived many got galar died itmy mother gave information life kilcreevanty three mile north tuam parish kilbannon,0.2023
An Drochshaol · Crois Bhóthar · Bailiúchán na Scol | dúchas.ie,grandmother living cloonkeely mile northwest tuam told remembers end famine periodthat particular time potato sown weather came bad account rotted ground potato rotten almost people starved many died lived got indian meal made porridge morning,-0.929
An Drochshaol · Castlegrove · Bailiúchán na Scol | dúchas.ie,potatoe crop failed completely slightly touched previous year notice taken till first pang hunger came known definitly whither bligth decay root caused failure supposed nutrition gone soil due burning cultivation artificial manure availableconnaght suffered famine time poorest province innumerable story told till today even event death starvationin field village cloghans hill called ultan supposed many coffinless body burieda young adjoining village came grandmother one day,-0.9678
The Famine · Tobar Ruadh · Bailiúchán na Scol | dúchas.ie,ninety year ago famine ireland lot people died people around anything eat except grass nettlesthey would go field gather grass nettle could boil eat got bucketful thought great last hard get people used come long way get themsome house fell people able rebuild money lot people died hunger also,-0.6705
The Famine · Tobar Ruadh · The Schools' Collection | dúchas.ie,famine ireland came year people country starved people lived round critical condition large number poor people died starvation food money buy never felt happy hardly able speak always troubled people found hard rear child nothing eat turnip could get often lot child got fever diedall crop potato farmer sown turned black happened three year another potato failed first year people go gather small potato clay would seed potato next yearthe people food consisted raw turnip indianmeal hardly ever one potato meal sometimes chanced bird killed would roast coal would think great thing bird little bird would two,-0.9698
The Bad Times · Fearth Mór (Brooklawn) · Bailiúchán na Scol | dúchas.ie,bad time population nearly twice big blight fell potato one grew little hardly potato found people began starve hungerthe people dying roadside field corn crop gathered sent england payment rent day eat green leaf every sort wild fruit dying also feverthe people deepening river day pay getting twopence day turnip ate meal person died mat would put money buy coffin,-0.886
The Bad Times · Fearth Mór (Brooklawn) · Bailiúchán na Scol | dúchas.ie,people suffered much bad time even big land holder two account potato rotting one account potato rotted ground account rotted pitthe food potato failed indian meal porridge great number people died bad time hunger plough time anything ploughing people would trying get root certain weed called bloscan water cress,-0.9118
The Bad Times · Fearth Mór (Brooklawn) · The Schools' Collection | dúchas.ie,famine country long ago people suffered terribly alone one place every corner ireland potato grow sowed nothing eat oaten meal got lot died hunger fever food eat used go gather nettle werent plentiful used boil nettle eat themdown brennans field liskeavey lot bliosgáns nettle used hungry used come far near dug field one daythe next spring failing potato priest told people sow people didnt sow james byrnes grandfather sowed small piece grew wonderfully well,-0.8934
(gan teideal) · Ceathrú na Laithighe (Brownsgrove) · Bailiúchán na Scol | dúchas.ie,tá cuimhneadh agam ar bean bhí ina comhnaidhe gcarramanach sa mbliadhain bhi siopa beag aici agus bhí sí ag díol rudaí beaga juda ó ceallaigh bhí mar ainm uirri aon lá amháin cuaidh sí go dún mhór agus tháinig oidhche orra go luath chaill dar éad sí teacht abhaile bhí ciseán ina drum aici agus bhí droichead ar thaobh bhothar agus chuir sí láimh ar droichead agus nuair tháinig sí go coirneál droichead thuit sí síos in abann maidin lá ar na bhárach fuair fir bhíos ag dul ar aonach í agus í caillte agus thug siad abhaile í,0.0
The Famine in Our District · Ceathrú na Laithighe (Brownsgrove) · Bailiúchán na Scol | dúchas.ie,famine affected people around district place people died whole family forced emigrate england america around district potato rotted ground people sown affected blight gas potato withered away potato ceased grow rotted groundthe people knew cure disease blight thoroughly frightened saw leaf covered tiny black spot waited october usual time digging dug could get case black póirtíns brought housethere woman named bid mháirtín place lived marlay year potato rotting ground saved sound potato previous year eat even one cut slit sowed outin garden sowed family began cry food week sowed slit dig eat themsome bid family died hunger two went america sometimes afterwards bid,-0.9583
The Famine · Ceathrú na Laithighe (Brownsgrove) · Bailiúchán na Scol | dúchas.ie,famine occurred ireland people went wild want food people money many people evicted year name nolans ayle james lyon sylane molloys sylane also time priest sylane whose name father loftus landlord village government took overhe gathered rent time didnt take wanted evict people would land big strong men control people whip would go crazy want food held place dunmore keep quiet people came tuam road used run field cabbage stalk eat people ate indian meal time,0.3612
The Famine · Ceathrú na Laithighe (Brownsgrove) · Bailiúchán na Scol | dúchas.ie,faminethe year famine people anything eat eating green leaf cabbage indian meal porridge used get indian meal sort committee like town commission present tuam family used allowed two stone indian meal free every weekthey used chop cabbage mix porridge eat people could live used go home tuam home used filled used send another home glenamaddy used walk tuam glenamaddy distance sixteen mile say saw garden cabbage roadside would break start eating cabbage often used die journeythere three four time number people place time people often found dead mouth green eating nettle,-0.4767
The Famine · Baile a' Mhuilinn (Cailíní) · Bailiúchán na Scol | dúchas.ie,famine ireland year famine caused failure potato crop failed year caused blight blight fell every potato crop ireland time called black people died ton thousand starvation diease want fever people ireland sowed crop well potato crop sowed grain crop also english people use take grain crop english people glad potato crop failed though irish people would die starvation would end irish racebut time hundred irish people emigrated america sent english thinking would get rid boat sent worse boat people nowdays shipping cattle great many died way overthose survived made home america many enigrants,-0.9062
The Famine Times · Fothanach · Bailiúchán na Scol | dúchas.ie,people sent fever hospital ballinasloe men employed cart carrying corps without coffin place called bully acre mcconnell side ballinasloe big trench opened coffin trench closed many brought burial dead people robbing place said heard lady groaning,-0.8176
The Famine Times · Fothanach · The Schools' Collection | dúchas.ie,people sent fever hospital ballinasloe men employed cart carrying corps without coffin place called bully acre mcconnell side ballinasloe big trench opened coffin trench closed many brought burial dead people robbing place said heard lady groaning,-0.8176
Famine Times · Caisleán an Fhrinnsigh · Bailiúchán na Scol | dúchas.ie,year listening sad painful story great famine often drew tear eye reflected hardship poor people endureat time people ate potato every meal ate breakfast dinner suppersthe potato blight came year potato rotted ground came year also potato rottedthe people food sell wheat order get money pay rentthey ate raw turnip weed thousand people dy starvationthe pig hen horse cattle died food eat government sold indian meal reduced price people money buy ithundreds people died,-0.9313
The Famine · Áth Eascrach Cuain · The Schools' Collection | dúchas.ie,great famine took great effect district complete failure potato crop year potato blight appeared potato first time part country potato rottedthe people stricken despair food money buy food men woman child found dead side road potato last hope raw weed sea weed raw turnip food year called black forty sevenbefore famine district densely populated famine lot people,-0.2732
Famine Times · Ceapach an tSeagail · The Schools' Collection | dúchas.ie,great famine year effected whole district much district thickly populated timeafter famine people impoverished imagrate america australia time people depended principally potato food cause terrible distress failure potato crop ever since time bad potato meant misery starvationthe cause failure crop disease called blight made appearence first time year time people used sow potato,-0.9451
Famine Times · Ceapach an tSeagail · The Schools' Collection | dúchas.ie,exact food time indian meal people hungry used eat weed field food suitable great sickness broke amongst people great number diedthe people never suffered cruelly year nothing done relieve distress although potato crop failed abundance food country field road thronged dead dying,0.6669
Famine Times · Ceapach an tSeagail · The Schools' Collection | dúchas.ie,poor people dispair neither food money buy anything potato hope thousand died sickness starvationthe people used go field eat weed sort old thing used boil salt eat blight appeared whole crop ruinedwhen potato crop failed hen ceased lay poor people sell buy little meal famine took heart people every year thousand young men woman emigrated america emerald isle,-0.8807
Murder of a Priest · Cill Uí Sheaghan · The Schools' Collection | dúchas.ie,boundary ballybane cloonascarberry last nattative placed portion land called tohergar stand ruin old church called old chapel old convent beside ruin priest residence premise thus imagine priest little home church ministrationsat time refer priest father peter kelly usual time often guest dinner local landlord cheever lived killyan occasion return journey went far night always misfortune meet terrible monster late return took shape human one eye eye middle forehead big cart wheel priest descriptionfortunately enough priest always carired stole monster nothing gaze pas last got opportunity eight pm priest went walk leisurely thinking would meet enemy walk early evening,-0.9081
Famine Times · Gort na Gaoithe · The Schools' Collection | dúchas.ie,famine affected district much famine population gunoade curraduff dense famine half people dead gone another country two family crehans curraduff wiped time faminewhen bud potato got root people hard took slit many people went foreign land time famine could afford,-0.743
The Moving Bog · An Cheapach · The Schools' Collection | dúchas.ie,earliest time second week january vast tract bogland along eastern slope mount mary bog known monagierafinnon sunday night second week heavy rainfall caused flooding many district particular evening people living convenient bog noticed unusually large flood diappearing subterranean passage hitherto unknown district later night unnatural sound heard coming bog boy returning dance vicinity grew alarmed hearing weird rumbling sound grew louder louder moved divine inspiration went around roused sleepy villager valley near kilmore difficulty,0.3612
Schools · An Cheapach · The Schools' Collection | dúchas.ie,ireland long ago great famine people died hunger eat indian mealaround time priest allowed say mass mass said house lissavruggy mass said dan mac cormacs house lissavruggy,-0.128
Famine · An Cheapach · The Schools' Collection | dúchas.ie,ireland long ago great famine people died hunger eat indian mealaround time priest allowed say mass mass said house lissavruggy mass said dan mac cormacs house lissavruggy,-0.128
Scéal · Béal Átha Gearr · The Schools' Collection | dúchas.ie,man sister living together man fond liqour every fair went drunk sister used go fair guard used arrest every day drunkone day sister went fair afternoon man got drunk arrested sister remained aunt house night half mile town carried money got fair stock aunt two son daughter living house oclock two girl went bed mother two boy decided kill visitor get money one would know came house visiting girl listening planning girl asleep one boy asked mother would bury said would dig hole garden bury mother told go dig hole garden would prepare knife would cut head preparing mother went room see girl fisced bed sister outside bed girl inside visiting girl went outside girl bed people,-0.7184
Scéal · Béal Átha Gearr · Bailiúchán na Scol | dúchas.ie,rushed room cut head sister buried came found mistake burying girl visitor fled house met man going fair horse cart asked carry carried told whole story covered bag cart would seen known people following catch met man asked see lunatic way said meet anybody since left house morning went girl arrived safely barrack told guard guard went search mother two son found grave also arrested found guilty hanged,-0.8658
The Moving Bog · Páirc an Chuilinn (Hollygrove) · The Schools' Collection | dúchas.ie,earliest age beginning vast track bogland eastern slope mount mary known mog monageeraghfinone sunday towards end january heavy rain fall caused flooding many district sunday evening people noticed large flood adjacent bog disappearing underground passage hither unknown localityabout twelve oclock night people returning,0.0
A Story · Killomoran · The Schools' Collection | dúchas.ie,tarmon south west kilmacduagh parish adjoining beagh lived famine genleman named mahon owned fertile part propertyone day going horse chariot turn road boreen horse drew wheel large stone seeen day turned carthe man thrown falling gave loud shout killedthe people say day shout heard every seven year,-0.128
